1819.04,0,0,,total:,1263
1904.61,0,0,,avg bout:,nan
1905.45,0,0,,num_bout:,0
1906.675,0,0
1906.945,0,0
1907.27,0,0
1907.345,0,0
1907.45,0,0
1907.565,0,0
1907.66,0,0
1907.775,0,0
1907.88,0,0
1907.99,0,0
1908.1,0,0
1908.235,0,0
1908.35,0,0
1908.465,0,0
1908.575,0,0
1908.69,0,0
1908.795,0,0
1908.91,0,0
1909.03,0,0
1909.13,0,0
1909.25,0,0
1909.365,0,0
1909.485,0,0
1909.605,0,0
1909.725,0,0
1909.835,0,0
1909.96,0,0
1910.065,0,0
1910.2,0,0
1910.31,0,0
1910.445,0,0
1910.55,0,0
1910.665,0,0
1910.785,0,0
1910.895,0,0
1911.16,0,0
1911.27,0,0
1911.405,0,0
1911.51,0,0
1911.63,0,0
1911.74,0,0
1911.865,0,0
1911.97,0,0
1912.095,0,0
1912.23,0,0
1912.35,0,0
1912.47,0,0
1912.585,0,0
1912.705,0,0
1912.845,0,0
1912.965,0,0
1913.085,0,0
1913.215,0,0
1913.385,0,0
1913.645,0,0
1913.755,0,0
1913.84,0,0
1913.89,0,0
1913.945,0,0
1914.0,0,0
1914.12,0,0
1914.235,0,0
1914.52,0,0
1914.645,0,0
1914.76,0,0
1914.88,0,0
1915.015,0,0
1915.12,0,0
1915.24,0,0
1915.36,0,0
1915.49,0,0
1915.615,0,0
1915.74,0,0
1915.825,0,0
1921.26,0,0
1921.355,0,0
1921.415,0,0
1921.45,0,0
1921.535,0,0
1921.63,0,0
1921.725,0,0
1921.83,0,0
1921.935,0,0
1922.04,0,0
1922.145,0,0
1922.26,0,0
1922.365,0,0
1922.475,0,0
1922.59,0,0
1922.675,0,0
1922.785,0,0
1922.81,0,0
1922.925,0,0
1923.035,0,0
1923.145,0,0
1923.25,0,0
1923.365,0,0
1923.475,0,0
1923.585,0,0
1923.695,0,0
1923.815,0,0
1923.94,0,0
1924.045,0,0
1924.165,0,0
1924.28,0,0
1924.4,0,0
1924.625,0,0
1924.755,0,0
1924.815,0,0
1924.86,0,0
1924.975,0,0
1925.09,0,0
1925.205,0,0
1925.315,0,0
1925.43,0,0
1925.545,0,0
1925.665,0,0
1925.805,0,0
1925.915,0,0
1926.04,0,0
1926.16,0,0
1926.28,0,0
1926.405,0,0
1926.515,0,0
1926.64,0,0
1926.765,0,0
1926.885,0,0
1927.0,0,0
1927.115,0,0
1927.235,0,0
1927.35,0,0
1927.47,0,0
1927.58,0,0
1927.7,0,0
1927.84,0,0
1927.895,0,0
1928.065,0,0
1928.185,0,0
1928.3,0,0
1928.425,0,0
1928.545,0,0
1928.62,0,0
1928.78,0,0
1928.915,0,0
1929.035,0,0
1929.16,0,0
1929.28,0,0
1929.4,0,0
1929.515,0,0
1929.645,0,0
1929.765,0,0
1929.865,0,0
1929.955,0,0
1930.01,0,0
1930.13,0,0
1930.155,0,0
1930.28,0,0
1930.395,0,0
1930.465,0,0
1930.635,0,0
1930.75,0,0
1930.88,0,0
1930.995,0,0
1931.12,0,0
1931.255,0,0
1934.095,0,0
1935.75,0,0
1938.68,0,0
1938.785,0,0
1938.825,0,0
1938.895,0,0
1938.99,0,0
1939.085,0,0
1939.145,0,0
1939.19,0,0
1939.295,0,0
1939.4,0,0
1939.625,0,0
1939.735,1,1
1940.035,0,1
1940.115,0,1
1940.22,0,1
1940.33,0,1
1940.445,0,1
1940.535,0,1
1940.69,0,1
1940.79,0,1
1940.865,29,30
1941.03,47,77
1941.135,79,156
1941.265,26,182
1941.37,19,201
1941.485,64,265
1941.605,4,269
1941.715,15,284
1941.835,0,284
1942.17,13,297
1942.305,0,297
1950.95,1,298
1951.04,0,298
1951.14,0,298
